"id","chrono","period"
"M0551","LgK","p4.8"
"M0551","LgK","p4.6"
"M0551","LgK","p4.4"
"M0552","LgK","p4.8"
"M0552","LgK","p4.6"
"M0552","LgK","p4.4"
"M0552","ENE","p4.4"
"M0552","ENE","p4.2"
"M0552","ENE","p4.0"
"M0553","LgK","p4.8"
"M0553","LgK","p4.6"
"M0553","LgK","p4.4"
"M0554","LgK","p4.8"
"M0554","LgK","p4.6"
"M0554","LgK","p4.4"
"M0554","ENE","p4.4"
"M0554","ENE","p4.2"
"M0554","ENE","p4.0"
"M0554","TRB","p3.8"
"M0554","TRB","p3.6"
"M0554","TRB","p3.4"
"M0555","LgK","p4.8"
"M0555","LgK","p4.6"
"M0555","LgK","p4.4"
"M0556","LgK","p4.8"
"M0556","LgK","p4.6"
"M0556","LgK","p4.4"
"M0556","ENE","p4.4"
"M0556","ENE","p4.2"
"M0556","ENE","p4.0"
"M0557","LgK","p4.8"
"M0557","LgK","p4.6"
"M0557","LgK","p4.4"
"M0558","LgK","p4.8"
"M0558","LgK","p4.6"
"M0558","LgK","p4.4"
"M0559","LgK","p4.8"
"M0559","LgK","p4.6"
"M0559","LgK","p4.4"
"M0559","ENE","p4.4"
"M0559","ENE","p4.2"
"M0559","ENE","p4.0"
"M0560","LgK","p4.8"
"M0560","LgK","p4.6"
"M0560","LgK","p4.4"
"M0560","TRB","p3.8"
"M0560","TRB","p3.6"
"M0560","TRB","p3.4"
"M0561","LgK","p4.8"
"M0561","LgK","p4.6"
"M0561","LgK","p4.4"
"M0562","LgK","p4.8"
"M0562","LgK","p4.6"
"M0562","LgK","p4.4"
"M0563","LgK","p4.8"
"M0563","LgK","p4.6"
"M0563","LgK","p4.4"
"M0564","LgK","p4.8"
"M0564","LgK","p4.6"
"M0564","LgK","p4.4"
"M0565","LgK","p4.8"
"M0565","LgK","p4.6"
"M0565","LgK","p4.4"
"M0565","ENE","p4.4"
"M0565","ENE","p4.2"
"M0565","ENE","p4.0"
"M0566","LgK","p4.8"
"M0566","LgK","p4.6"
"M0566","LgK","p4.4"
"M0567","LgK","p4.8"
"M0567","LgK","p4.6"
"M0567","LgK","p4.4"
"M0567","ENE","p4.4"
"M0567","ENE","p4.2"
"M0567","ENE","p4.0"
"M0568","SBK","p5.0"
"M0568","SBK","p4.8"
"M0568","LgK","p4.8"
"M0568","LgK","p4.6"
"M0568","LgK","p4.4"
"M0568","ENE","p4.4"
"M0568","ENE","p4.2"
"M0568","ENE","p4.0"
"M0569","LgK","p4.8"
"M0569","LgK","p4.6"
"M0569","LgK","p4.4"
"M0570","LgK","p4.8"
"M0570","LgK","p4.6"
"M0570","LgK","p4.4"
"M0571","LgK","p4.8"
"M0571","LgK","p4.6"
"M0571","LgK","p4.4"
"M0572","LgK","p4.8"
"M0572","LgK","p4.6"
"M0572","LgK","p4.4"
"M0572","ENE","p4.4"
"M0572","ENE","p4.2"
"M0572","ENE","p4.0"
"M0573","LgK","p4.8"
"M0573","LgK","p4.6"
"M0573","LgK","p4.4"
"M0574","LgK","p4.8"
"M0574","LgK","p4.6"
"M0574","LgK","p4.4"
"M0575","LgK","p4.8"
"M0575","LgK","p4.6"
"M0575","LgK","p4.4"
"M0576","LgK","p4.8"
"M0576","LgK","p4.6"
"M0576","LgK","p4.4"
"M0576","TRB","p3.8"
"M0576","TRB","p3.6"
"M0576","TRB","p3.4"
"M0577","LgK","p4.8"
"M0577","LgK","p4.6"
"M0577","LgK","p4.4"
"M0578","LgK","p4.8"
"M0578","LgK","p4.6"
"M0578","LgK","p4.4"
"M0578","TRB","p3.8"
"M0578","TRB","p3.6"
"M0578","TRB","p3.4"
"M0579","LgK","p4.8"
"M0579","LgK","p4.6"
"M0579","LgK","p4.4"
"M0580","SBK","p5.0"
"M0580","SBK","p4.8"
"M0581","SBK","p5.0"
"M0581","SBK","p4.8"
"M0582","LgK","p4.8"
"M0582","LgK","p4.6"
"M0582","LgK","p4.4"
"M0583","LgK","p4.8"
"M0583","LgK","p4.6"
"M0583","LgK","p4.4"
"M0584","LgK","p4.8"
"M0584","LgK","p4.6"
"M0584","LgK","p4.4"
"M0585","LgK","p4.8"
"M0585","LgK","p4.6"
"M0585","LgK","p4.4"
"M0586","LgK","p4.8"
"M0586","LgK","p4.6"
"M0586","LgK","p4.4"
"M0587","LgK","p4.8"
"M0587","LgK","p4.6"
"M0587","LgK","p4.4"
"M0588","LgK","p4.8"
"M0588","LgK","p4.6"
"M0588","LgK","p4.4"
"M0589","LgK","p4.8"
"M0589","LgK","p4.6"
"M0589","LgK","p4.4"
"M0590","LgK","p4.8"
"M0590","LgK","p4.6"
"M0590","LgK","p4.4"
"M0591","LgK","p4.8"
"M0591","LgK","p4.6"
"M0591","LgK","p4.4"
"M0592","LgK","p4.8"
"M0592","LgK","p4.6"
"M0592","LgK","p4.4"
"M0593","LgK","p4.8"
"M0593","LgK","p4.6"
"M0593","LgK","p4.4"
"M0594","TRB","p3.8"
"M0594","TRB","p3.6"
"M0594","TRB","p3.4"
"M0595","LgK","p4.8"
"M0595","LgK","p4.6"
"M0595","LgK","p4.4"
"M0596","LgK","p4.8"
"M0596","LgK","p4.6"
"M0596","LgK","p4.4"
"M0597","SBK","p5.0"
"M0597","SBK","p4.8"
"M0597","LgK","p4.8"
"M0597","LgK","p4.6"
"M0597","LgK","p4.4"
"M0598","LgK","p4.8"
"M0598","LgK","p4.6"
"M0598","LgK","p4.4"
"M0599","LgK","p4.8"
"M0599","LgK","p4.6"
"M0599","LgK","p4.4"
"M0600","LgK","p4.8"
"M0600","LgK","p4.6"
"M0600","LgK","p4.4"
"M0601","LgK","p4.8"
"M0601","LgK","p4.6"
"M0601","LgK","p4.4"
"M0601","ENE","p4.4"
"M0601","ENE","p4.2"
"M0601","ENE","p4.0"
"M0602","LgK","p4.8"
"M0602","LgK","p4.6"
"M0602","LgK","p4.4"
"M0603","LgK","p4.8"
"M0603","LgK","p4.6"
"M0603","LgK","p4.4"
"M0604","LgK","p4.8"
"M0604","LgK","p4.6"
"M0604","LgK","p4.4"
"M0604","ENE","p4.4"
"M0604","ENE","p4.2"
"M0604","ENE","p4.0"
"M0605","LgK","p4.8"
"M0605","LgK","p4.6"
"M0605","LgK","p4.4"
"M0606","LgK","p4.8"
"M0606","LgK","p4.6"
"M0606","LgK","p4.4"
"M0607","SBK","p5.0"
"M0607","SBK","p4.8"
"M0607","LgK","p4.8"
"M0607","LgK","p4.6"
"M0607","LgK","p4.4"
"M0607","ENE","p4.4"
"M0607","ENE","p4.2"
"M0607","ENE","p4.0"
"M0609","LgK","p4.8"
"M0609","LgK","p4.6"
"M0609","LgK","p4.4"
"M0609","ENE","p4.4"
"M0609","ENE","p4.2"
"M0609","ENE","p4.0"
"M0610","LgK","p4.8"
"M0610","LgK","p4.6"
"M0610","LgK","p4.4"
"M0611","TRB","p3.8"
"M0611","TRB","p3.6"
"M0611","TRB","p3.4"
"M0612","TRB","p3.8"
"M0612","TRB","p3.6"
"M0612","TRB","p3.4"
"M0613","SBK","p5.0"
"M0613","SBK","p4.8"
"M0614","SBK","p5.0"
"M0614","SBK","p4.8"
"M0614","LgK","p4.8"
"M0614","LgK","p4.6"
"M0614","LgK","p4.4"
"M0615","LgK","p4.8"
"M0615","LgK","p4.6"
"M0615","LgK","p4.4"
"M0616","LgK","p4.8"
"M0616","LgK","p4.6"
"M0616","LgK","p4.4"
"M0616","TRB","p3.8"
"M0616","TRB","p3.6"
"M0616","TRB","p3.4"
"M0617","TRB","p3.8"
"M0617","TRB","p3.6"
"M0617","TRB","p3.4"
"M0618","LgK","p4.8"
"M0618","LgK","p4.6"
"M0618","LgK","p4.4"
"M0619","LgK","p4.8"
"M0619","LgK","p4.6"
"M0619","LgK","p4.4"
"M0620","LgK","p4.8"
"M0620","LgK","p4.6"
"M0620","LgK","p4.4"
"M0621","TRB","p3.8"
"M0621","TRB","p3.6"
"M0621","TRB","p3.4"
"M0622","LgK","p4.8"
"M0622","LgK","p4.6"
"M0622","LgK","p4.4"
"M0622","ENE","p4.4"
"M0622","ENE","p4.2"
"M0622","ENE","p4.0"
"M0623","LgK","p4.8"
"M0623","LgK","p4.6"
"M0623","LgK","p4.4"
"M0624","LgK","p4.8"
"M0624","LgK","p4.6"
"M0624","LgK","p4.4"
"M0625","LgK","p4.8"
"M0625","LgK","p4.6"
"M0625","LgK","p4.4"
"M0626","LgK","p4.8"
"M0626","LgK","p4.6"
"M0626","LgK","p4.4"
"M0627","TRB","p3.8"
"M0627","TRB","p3.6"
"M0627","TRB","p3.4"
"M0628","LgK","p4.8"
"M0628","LgK","p4.6"
"M0628","LgK","p4.4"
"M0629","LgK","p4.8"
"M0629","LgK","p4.6"
"M0629","LgK","p4.4"
"M0629","ENE","p4.4"
"M0629","ENE","p4.2"
"M0629","ENE","p4.0"
"M0629","TRB","p3.8"
"M0629","TRB","p3.6"
"M0629","TRB","p3.4"
"M0630","LgK","p4.8"
"M0630","LgK","p4.6"
"M0630","LgK","p4.4"
"M0631","LgK","p4.8"
"M0631","LgK","p4.6"
"M0631","LgK","p4.4"
"M0632","LgK","p4.8"
"M0632","LgK","p4.6"
"M0632","LgK","p4.4"
"M0633","LgK","p4.8"
"M0633","LgK","p4.6"
"M0633","LgK","p4.4"
"M0634","LgK","p4.8"
"M0634","LgK","p4.6"
"M0634","LgK","p4.4"
"M0635","LgK","p4.8"
"M0635","LgK","p4.6"
"M0635","LgK","p4.4"
"M0636","LgK","p4.8"
"M0636","LgK","p4.6"
"M0636","LgK","p4.4"
"M0637","LgK","p4.8"
"M0637","LgK","p4.6"
"M0637","LgK","p4.4"
"M0638","LgK","p4.8"
"M0638","LgK","p4.6"
"M0638","LgK","p4.4"
"M0639","LgK","p4.8"
"M0639","LgK","p4.6"
"M0639","LgK","p4.4"
"M0640","SBK","p5.0"
"M0640","SBK","p4.8"
"M0640","LgK","p4.8"
"M0640","LgK","p4.6"
"M0640","LgK","p4.4"
"M0641","SBK","p5.0"
"M0641","SBK","p4.8"
"M0641","LgK","p4.8"
"M0641","LgK","p4.6"
"M0641","LgK","p4.4"
"M0642","LgK","p4.8"
"M0642","LgK","p4.6"
"M0642","LgK","p4.4"
"M0643","LgK","p4.8"
"M0643","LgK","p4.6"
"M0643","LgK","p4.4"
"M0644","LgK","p4.8"
"M0644","LgK","p4.6"
"M0644","LgK","p4.4"
"M0645","LgK","p4.8"
"M0645","LgK","p4.6"
"M0645","LgK","p4.4"
"M0646","LgK","p4.8"
"M0646","LgK","p4.6"
"M0646","LgK","p4.4"
"M0647","LgK","p4.8"
"M0647","LgK","p4.6"
"M0647","LgK","p4.4"
"M0648","LgK","p4.8"
"M0648","LgK","p4.6"
"M0648","LgK","p4.4"
"M0649","LgK","p4.8"
"M0649","LgK","p4.6"
"M0649","LgK","p4.4"
"M0649","ENE","p4.4"
"M0649","ENE","p4.2"
"M0649","ENE","p4.0"
"M0649","TRB","p3.8"
"M0649","TRB","p3.6"
"M0649","TRB","p3.4"
"M0650","LgK","p4.8"
"M0650","LgK","p4.6"
"M0650","LgK","p4.4"
"M0651","LgK","p4.8"
"M0651","LgK","p4.6"
"M0651","LgK","p4.4"
"M0652","SBK","p5.0"
"M0652","SBK","p4.8"
"M0652","LgK","p4.8"
"M0652","LgK","p4.6"
"M0652","LgK","p4.4"
"M0652","ENE","p4.4"
"M0652","ENE","p4.2"
"M0652","ENE","p4.0"
"M0652","TRB","p3.8"
"M0652","TRB","p3.6"
"M0652","TRB","p3.4"
"M0653","SBK","p5.0"
"M0653","SBK","p4.8"
"M0653","LgK","p4.8"
"M0653","LgK","p4.6"
"M0653","LgK","p4.4"
"M0654","LgK","p4.8"
"M0654","LgK","p4.6"
"M0654","LgK","p4.4"
"M0655","LgK","p4.8"
"M0655","LgK","p4.6"
"M0655","LgK","p4.4"
"M0656","LgK","p4.8"
"M0656","LgK","p4.6"
"M0656","LgK","p4.4"
"M0656","ENE","p4.4"
"M0656","ENE","p4.2"
"M0656","ENE","p4.0"
"M0657","LgK","p4.8"
"M0657","LgK","p4.6"
"M0657","LgK","p4.4"
"M0658","SBK","p5.0"
"M0658","SBK","p4.8"
"M0658","LgK","p4.8"
"M0658","LgK","p4.6"
"M0658","LgK","p4.4"
"M0659","LgK","p4.8"
"M0659","LgK","p4.6"
"M0659","LgK","p4.4"
"M0660","LgK","p4.8"
"M0660","LgK","p4.6"
"M0660","LgK","p4.4"
"M0661","LgK","p4.8"
"M0661","LgK","p4.6"
"M0661","LgK","p4.4"
"M0661","TRB","p3.8"
"M0661","TRB","p3.6"
"M0661","TRB","p3.4"
"M0662","SBK","p5.0"
"M0662","SBK","p4.8"
"M0663","LgK","p4.8"
"M0663","LgK","p4.6"
"M0663","LgK","p4.4"
"M0664","SBK","p5.0"
"M0664","SBK","p4.8"
"M0664","LgK","p4.8"
"M0664","LgK","p4.6"
"M0664","LgK","p4.4"
"M0664","TRB","p3.8"
"M0664","TRB","p3.6"
"M0664","TRB","p3.4"
"M0665","LgK","p4.8"
"M0665","LgK","p4.6"
"M0665","LgK","p4.4"
"M0666","LgK","p4.8"
"M0666","LgK","p4.6"
"M0666","LgK","p4.4"
"M0667","LgK","p4.8"
"M0667","LgK","p4.6"
"M0667","LgK","p4.4"
"M0668","LgK","p4.8"
"M0668","LgK","p4.6"
"M0668","LgK","p4.4"
"M0669","LgK","p4.8"
"M0669","LgK","p4.6"
"M0669","LgK","p4.4"
"M0672","LgK","p4.8"
"M0672","LgK","p4.6"
"M0672","LgK","p4.4"
"M0673","LgK","p4.8"
"M0673","LgK","p4.6"
"M0673","LgK","p4.4"
"M0674","LgK","p4.8"
"M0674","LgK","p4.6"
"M0674","LgK","p4.4"
"M0675","LgK","p4.8"
"M0675","LgK","p4.6"
"M0675","LgK","p4.4"
"M0676","SBK","p5.0"
"M0676","SBK","p4.8"
"M0676","LgK","p4.8"
"M0676","LgK","p4.6"
"M0676","LgK","p4.4"
"M0676","ENE","p4.4"
"M0676","ENE","p4.2"
"M0676","ENE","p4.0"
"M0676","TRB","p3.8"
"M0676","TRB","p3.6"
"M0676","TRB","p3.4"
"M0677","LgK","p4.8"
"M0677","LgK","p4.6"
"M0677","LgK","p4.4"
"M0678","TRB","p3.8"
"M0678","TRB","p3.6"
"M0678","TRB","p3.4"
"M0679","LgK","p4.8"
"M0679","LgK","p4.6"
"M0679","LgK","p4.4"
"M0679","ENE","p4.4"
"M0679","ENE","p4.2"
"M0679","ENE","p4.0"
"M0680","LgK","p4.8"
"M0680","LgK","p4.6"
"M0680","LgK","p4.4"
"M0681","TRB","p3.8"
"M0681","TRB","p3.6"
"M0681","TRB","p3.4"
"M0682","LgK","p4.8"
"M0682","LgK","p4.6"
"M0682","LgK","p4.4"
"M0682","ENE","p4.4"
"M0682","ENE","p4.2"
"M0682","ENE","p4.0"
"M0683","LgK","p4.8"
"M0683","LgK","p4.6"
"M0683","LgK","p4.4"
"M0684","LgK","p4.8"
"M0684","LgK","p4.6"
"M0684","LgK","p4.4"
"M0685","LgK","p4.8"
"M0685","LgK","p4.6"
"M0685","LgK","p4.4"
"M0686","LgK","p4.8"
"M0686","LgK","p4.6"
"M0686","LgK","p4.4"
"M0687","TRB","p3.8"
"M0687","TRB","p3.6"
"M0687","TRB","p3.4"
"M0688","LgK","p4.8"
"M0688","LgK","p4.6"
"M0688","LgK","p4.4"
"M0689","LgK","p4.8"
"M0689","LgK","p4.6"
"M0689","LgK","p4.4"
"M0690","LgK","p4.8"
"M0690","LgK","p4.6"
"M0690","LgK","p4.4"
"M0691","LgK","p4.8"
"M0691","LgK","p4.6"
"M0691","LgK","p4.4"
"M0692","LgK","p4.8"
"M0692","LgK","p4.6"
"M0692","LgK","p4.4"
"M0693","LgK","p4.8"
"M0693","LgK","p4.6"
"M0693","LgK","p4.4"
"M0694","LgK","p4.8"
"M0694","LgK","p4.6"
"M0694","LgK","p4.4"
"M0695","LgK","p4.8"
"M0695","LgK","p4.6"
"M0695","LgK","p4.4"
"M0696","LgK","p4.8"
"M0696","LgK","p4.6"
"M0696","LgK","p4.4"
"M0696","TRB","p3.8"
"M0696","TRB","p3.6"
"M0696","TRB","p3.4"
"M0697","LgK","p4.8"
"M0697","LgK","p4.6"
"M0697","LgK","p4.4"
"M0698","SBK","p5.0"
"M0698","SBK","p4.8"
"M0699","LgK","p4.8"
"M0699","LgK","p4.6"
"M0699","LgK","p4.4"
"M0700","LgK","p4.8"
"M0700","LgK","p4.6"
"M0700","LgK","p4.4"
"M0700","ENE","p4.4"
"M0700","ENE","p4.2"
"M0700","ENE","p4.0"
"M0700","TRB","p3.8"
"M0700","TRB","p3.6"
"M0700","TRB","p3.4"
"M0701","SBK","p5.0"
"M0701","SBK","p4.8"
"M0701","LgK","p4.8"
"M0701","LgK","p4.6"
"M0701","LgK","p4.4"
"M0701","ENE","p4.4"
"M0701","ENE","p4.2"
"M0701","ENE","p4.0"
"M0702","LgK","p4.8"
"M0702","LgK","p4.6"
"M0702","LgK","p4.4"
"M0702","ENE","p4.4"
"M0702","ENE","p4.2"
"M0702","ENE","p4.0"
"M0702","TRB","p3.8"
"M0702","TRB","p3.6"
"M0702","TRB","p3.4"
"M0703","TRB","p3.8"
"M0703","TRB","p3.6"
"M0703","TRB","p3.4"
"M0704","LgK","p4.8"
"M0704","LgK","p4.6"
"M0704","LgK","p4.4"
"M0705","LgK","p4.8"
"M0705","LgK","p4.6"
"M0705","LgK","p4.4"
"M0706","LgK","p4.8"
"M0706","LgK","p4.6"
"M0706","LgK","p4.4"
"M0707","LgK","p4.8"
"M0707","LgK","p4.6"
"M0707","LgK","p4.4"
"M0708","LgK","p4.8"
"M0708","LgK","p4.6"
"M0708","LgK","p4.4"
"M0709","LgK","p4.8"
"M0709","LgK","p4.6"
"M0709","LgK","p4.4"
"M0709","ENE","p4.4"
"M0709","ENE","p4.2"
"M0709","ENE","p4.0"
"M0710","LgK","p4.8"
"M0710","LgK","p4.6"
"M0710","LgK","p4.4"
"M0711","LgK","p4.8"
"M0711","LgK","p4.6"
"M0711","LgK","p4.4"
"M0712","LgK","p4.8"
"M0712","LgK","p4.6"
"M0712","LgK","p4.4"
"M0712","ENE","p4.4"
"M0712","ENE","p4.2"
"M0712","ENE","p4.0"
"M0713","LgK","p4.8"
"M0713","LgK","p4.6"
"M0713","LgK","p4.4"
"M0714","LgK","p4.8"
"M0714","LgK","p4.6"
"M0714","LgK","p4.4"
"M0715","LgK","p4.8"
"M0715","LgK","p4.6"
"M0715","LgK","p4.4"
"M0717","LgK","p4.8"
"M0717","LgK","p4.6"
"M0717","LgK","p4.4"
"M0718","LgK","p4.8"
"M0718","LgK","p4.6"
"M0718","LgK","p4.4"
"M0719","LgK","p4.8"
"M0719","LgK","p4.6"
"M0719","LgK","p4.4"
"M0720","LgK","p4.8"
"M0720","LgK","p4.6"
"M0720","LgK","p4.4"
"M0721","LgK","p4.8"
"M0721","LgK","p4.6"
"M0721","LgK","p4.4"
"M0721","TRB","p3.8"
"M0721","TRB","p3.6"
"M0721","TRB","p3.4"
"M0722","LgK","p4.8"
"M0722","LgK","p4.6"
"M0722","LgK","p4.4"
"M0723","TRB","p3.8"
"M0723","TRB","p3.6"
"M0723","TRB","p3.4"
"M0724","LgK","p4.8"
"M0724","LgK","p4.6"
"M0724","LgK","p4.4"
"M0725","LgK","p4.8"
"M0725","LgK","p4.6"
"M0725","LgK","p4.4"
"M0726","TRB","p3.8"
"M0726","TRB","p3.6"
"M0726","TRB","p3.4"
"M0727","LgK","p4.8"
"M0727","LgK","p4.6"
"M0727","LgK","p4.4"
"M0728","LgK","p4.8"
"M0728","LgK","p4.6"
"M0728","LgK","p4.4"
"M0729","LgK","p4.8"
"M0729","LgK","p4.6"
"M0729","LgK","p4.4"
"M0730","LgK","p4.8"
"M0730","LgK","p4.6"
"M0730","LgK","p4.4"
"M0731","LgK","p4.8"
"M0731","LgK","p4.6"
"M0731","LgK","p4.4"
"M0732","LgK","p4.8"
"M0732","LgK","p4.6"
"M0732","LgK","p4.4"
"M0733","LgK","p4.8"
"M0733","LgK","p4.6"
"M0733","LgK","p4.4"
"M0734","LgK","p4.8"
"M0734","LgK","p4.6"
"M0734","LgK","p4.4"
"M0735","LgK","p4.8"
"M0735","LgK","p4.6"
"M0735","LgK","p4.4"
"M0736","SBK","p5.0"
"M0736","SBK","p4.8"
"M0736","LgK","p4.8"
"M0736","LgK","p4.6"
"M0736","LgK","p4.4"
"M0737","SBK","p5.0"
"M0737","SBK","p4.8"
"M0738","SBK","p5.0"
"M0738","SBK","p4.8"
"M0738","LgK","p4.8"
"M0738","LgK","p4.6"
"M0738","LgK","p4.4"
"M0738","TRB","p3.8"
"M0738","TRB","p3.6"
"M0738","TRB","p3.4"
"M0739","LgK","p4.8"
"M0739","LgK","p4.6"
"M0739","LgK","p4.4"
"M0740","TRB","p3.8"
"M0740","TRB","p3.6"
"M0740","TRB","p3.4"
"M0741","LgK","p4.8"
"M0741","LgK","p4.6"
"M0741","LgK","p4.4"
"M0742","TRB","p3.8"
"M0742","TRB","p3.6"
"M0742","TRB","p3.4"
"M0743","TRB","p3.8"
"M0743","TRB","p3.6"
"M0743","TRB","p3.4"
"M0744","LgK","p4.8"
"M0744","LgK","p4.6"
"M0744","LgK","p4.4"
"M0746","LgK","p4.8"
"M0746","LgK","p4.6"
"M0746","LgK","p4.4"
"M0748","LgK","p4.8"
"M0748","LgK","p4.6"
"M0748","LgK","p4.4"
"M0749","LgK","p4.8"
"M0749","LgK","p4.6"
"M0749","LgK","p4.4"
"M0750","TRB","p3.8"
"M0750","TRB","p3.6"
"M0750","TRB","p3.4"
"M0751","LgK","p4.8"
"M0751","LgK","p4.6"
"M0751","LgK","p4.4"
"M0751","ENE","p4.4"
"M0751","ENE","p4.2"
"M0751","ENE","p4.0"
"M0752","LgK","p4.8"
"M0752","LgK","p4.6"
"M0752","LgK","p4.4"
"M0753","LgK","p4.8"
"M0753","LgK","p4.6"
"M0753","LgK","p4.4"
"M0754","LgK","p4.8"
"M0754","LgK","p4.6"
"M0754","LgK","p4.4"
"M0755","LgK","p4.8"
"M0755","LgK","p4.6"
"M0755","LgK","p4.4"
"M0756","LgK","p4.8"
"M0756","LgK","p4.6"
"M0756","LgK","p4.4"
"M0757","LgK","p4.8"
"M0757","LgK","p4.6"
"M0757","LgK","p4.4"
"M0758","LgK","p4.8"
"M0758","LgK","p4.6"
"M0758","LgK","p4.4"
"M0758","ENE","p4.4"
"M0758","ENE","p4.2"
"M0758","ENE","p4.0"
"M0759","LgK","p4.8"
"M0759","LgK","p4.6"
"M0759","LgK","p4.4"
"M0760","LgK","p4.8"
"M0760","LgK","p4.6"
"M0760","LgK","p4.4"
"M0761","LgK","p4.8"
"M0761","LgK","p4.6"
"M0761","LgK","p4.4"
"M0762","TRB","p3.8"
"M0762","TRB","p3.6"
"M0762","TRB","p3.4"
"M0763","LgK","p4.8"
"M0763","LgK","p4.6"
"M0763","LgK","p4.4"
"M0764","TRB","p3.8"
"M0764","TRB","p3.6"
"M0764","TRB","p3.4"
"M0765","LgK","p4.8"
"M0765","LgK","p4.6"
"M0765","LgK","p4.4"
"M0766","LgK","p4.8"
"M0766","LgK","p4.6"
"M0766","LgK","p4.4"
"M0767","LgK","p4.8"
"M0767","LgK","p4.6"
"M0767","LgK","p4.4"
"M0768","LgK","p4.8"
"M0768","LgK","p4.6"
"M0768","LgK","p4.4"
"M0769","LgK","p4.8"
"M0769","LgK","p4.6"
"M0769","LgK","p4.4"
"M0770","LgK","p4.8"
"M0770","LgK","p4.6"
"M0770","LgK","p4.4"
"M0771","LgK","p4.8"
"M0771","LgK","p4.6"
"M0771","LgK","p4.4"
"M0772","LgK","p4.8"
"M0772","LgK","p4.6"
"M0772","LgK","p4.4"
"M0773","LgK","p4.8"
"M0773","LgK","p4.6"
"M0773","LgK","p4.4"
"M0774","LgK","p4.8"
"M0774","LgK","p4.6"
"M0774","LgK","p4.4"
"M0775","LgK","p4.8"
"M0775","LgK","p4.6"
"M0775","LgK","p4.4"
"M0775","TRB","p3.8"
"M0775","TRB","p3.6"
"M0775","TRB","p3.4"
"M0776","LgK","p4.8"
"M0776","LgK","p4.6"
"M0776","LgK","p4.4"
"M0777","LgK","p4.8"
"M0777","LgK","p4.6"
"M0777","LgK","p4.4"
"M0778","LgK","p4.8"
"M0778","LgK","p4.6"
"M0778","LgK","p4.4"
"M0779","LgK","p4.8"
"M0779","LgK","p4.6"
"M0779","LgK","p4.4"
"M0780","LgK","p4.8"
"M0780","LgK","p4.6"
"M0780","LgK","p4.4"
"M0780","ENE","p4.4"
"M0780","ENE","p4.2"
"M0780","ENE","p4.0"
"M0781","LgK","p4.8"
"M0781","LgK","p4.6"
"M0781","LgK","p4.4"
"M0782","LgK","p4.8"
"M0782","LgK","p4.6"
"M0782","LgK","p4.4"
"M0783","LgK","p4.8"
"M0783","LgK","p4.6"
"M0783","LgK","p4.4"
"M0784","LgK","p4.8"
"M0784","LgK","p4.6"
"M0784","LgK","p4.4"
"M0785","LgK","p4.8"
"M0785","LgK","p4.6"
"M0785","LgK","p4.4"
"M0786","LgK","p4.8"
"M0786","LgK","p4.6"
"M0786","LgK","p4.4"
"M0787","SBK","p5.0"
"M0787","SBK","p4.8"
"M0787","LgK","p4.8"
"M0787","LgK","p4.6"
"M0787","LgK","p4.4"
"M0788","LgK","p4.8"
"M0788","LgK","p4.6"
"M0788","LgK","p4.4"
"M0789","SBK","p5.0"
"M0789","SBK","p4.8"
"M0789","LgK","p4.8"
"M0789","LgK","p4.6"
"M0789","LgK","p4.4"
"M0789","ENE","p4.4"
"M0789","ENE","p4.2"
"M0789","ENE","p4.0"
"M0790","SBK","p5.0"
"M0790","SBK","p4.8"
"M0790","LgK","p4.8"
"M0790","LgK","p4.6"
"M0790","LgK","p4.4"
"M0790","ENE","p4.4"
"M0790","ENE","p4.2"
"M0790","ENE","p4.0"
"M0790","TRB","p3.8"
"M0790","TRB","p3.6"
"M0790","TRB","p3.4"
"M0791","LgK","p4.8"
"M0791","LgK","p4.6"
"M0791","LgK","p4.4"
"M0792","LgK","p4.8"
"M0792","LgK","p4.6"
"M0792","LgK","p4.4"
"M0792","ENE","p4.4"
"M0792","ENE","p4.2"
"M0792","ENE","p4.0"
"M0793","LgK","p4.8"
"M0793","LgK","p4.6"
"M0793","LgK","p4.4"
"M0794","LgK","p4.8"
"M0794","LgK","p4.6"
"M0794","LgK","p4.4"
"M0794","TRB","p3.8"
"M0794","TRB","p3.6"
"M0794","TRB","p3.4"
"M0795","LgK","p4.8"
"M0795","LgK","p4.6"
"M0795","LgK","p4.4"
"M0795","TRB","p3.8"
"M0795","TRB","p3.6"
"M0795","TRB","p3.4"
"M0796","LgK","p4.8"
"M0796","LgK","p4.6"
"M0796","LgK","p4.4"
"M0797","LgK","p4.8"
"M0797","LgK","p4.6"
"M0797","LgK","p4.4"
"M0797","TRB","p3.8"
"M0797","TRB","p3.6"
"M0797","TRB","p3.4"
"M0798","LgK","p4.8"
"M0798","LgK","p4.6"
"M0798","LgK","p4.4"
"M0798","ENE","p4.4"
"M0798","ENE","p4.2"
"M0798","ENE","p4.0"
"M0798","TRB","p3.8"
"M0798","TRB","p3.6"
"M0798","TRB","p3.4"
"M0799","LgK","p4.8"
"M0799","LgK","p4.6"
"M0799","LgK","p4.4"
"M0799","ENE","p4.4"
"M0799","ENE","p4.2"
"M0799","ENE","p4.0"
"M0800","LgK","p4.8"
"M0800","LgK","p4.6"
"M0800","LgK","p4.4"
"M0801","LgK","p4.8"
"M0801","LgK","p4.6"
"M0801","LgK","p4.4"
"M0802","TRB","p3.8"
"M0802","TRB","p3.6"
"M0802","TRB","p3.4"
"M0803","LgK","p4.8"
