id,site,accuracy,surface,altitude,X,Y
M1056,Popovice u Přerova-Za Drahou,2,TRUE,217,-534188,-1136260
M1057,Popovice u Rajhradu-Na nivách,1,FALSE,195,-598820,-1170719
M1058,Popovice u Uherského Hradiště-Milonín,NA,NA,322,-531516,-1183591
M1059,Popovice-Nad potokem,2,TRUE,458,-655210.4559,-1164855.242
M1060,Popůvky nad Jihlavou-Beranovo,2,TRUE,440,-632369,-1161741
M1061,Popůvky nad Jihlavou-Sedlecký dvůr,2,TRUE,441,-632764,-1161968
M1062,Popůvky u Brna-Bukovanské louky,2,TRUE,310,-608382,-1161574
M1063,Popůvky u Brna-Náves,2,FALSE,286,-607083,-1161759
M1064,Popůvky u Brna-Panské nivy,1,FALSE,317,-607465,-1161149
M1065,Popůvky u Brna-Pod Šípem/Panské Nivy,2,FALSE,304,-607122.5452,-1161299.381
M1066,Popůvky u Brna-Sádky,2,FALSE,302,-606993,-1160558
M1067,Popůvky u Brna-ul. Nová,1,FALSE,284,-606729.8782,-1161671.736
M1068,Popůvky u Kojetína-U křižovatky,2,TRUE,196,-545564,-1151110
M1069,Postřelmov-U Františka,2,NA,286,-569270,-1084895
M1070,Poštorná-Boří les,2,TRUE,176,-586266,-1213126
M1071,Povel-Jeremiášova,2,NA,211,-548011,-1123324
M1072,Poysbrunn-Autobahn,NA,FALSE,286,-600712,-1215064
M1073,Poysbrunn-Bittenau,2,TRUE,249,-601424,-1214478
M1074,Poysbrunn-Ziegelei Weinmann,3,NA,274,-602935,-1213621
M1075,Poysdorf-beim Huscharlkreuz,2,TRUE,275,-603725,-1217426
M1077,Poysdorf-Bürsting,2,TRUE,236,-602543,-1218815
M1078,Poysdorf-Hermannschachner,2,TRUE,252,-604249,-1217675
M1079,Poysdorf-Steinberg,2,TRUE,262,-603400,-1217664
M1080,Poysdorf-Winzerstrase,1,NA,212,-603436,-1219469
M1081,Pozořice-Hlásnica,2,NA,365,-583201,-1159981
M1082,Pozořice-Maršíky,2,NA,308,-583603,-1160886
M1083,Pozořice-Rékoví,2,NA,382,-583462,-1159484
M1084,Pravčice-Podsedky,1,FALSE,201,-531475,-1152374
M1085,Pravčice-U obrázku,2,FALSE,195,-533441,-1152893
M1086,Pravlov-Hájky,2,FALSE,198,-608933,-1174480
M1087,Pravlov-rokle,3,TRUE,206,-609469,-1175407
M1088,Prosenice-Nadloučí,NA,TRUE,217,-532352,-1134996
M1089,Prosiměřice-U Kyjovic,2,FALSE,208,-632638,-1188760
M1090,Prostějov-městská jatka,NA,NA,218,-557406,-1134610
M1091,"Prostějov-Určická, Okružní ul.",NA,NA,226,-559418,-1134569
M1092,Prostějov-Za kovárnou,2,NA,232,-559873,-1132386
M1093,Prostějov-Za tržištěm,1,FALSE,210,-556066,-1135382
M1094,Prštice-Na ostrých,2,FALSE,315,-609563,-1167162
M1095,Prštice-Před zámkem,2,TRUE,298,-609019.6173,-1167894.303
M1096,Prusínky-Obransko,2,NA,342,-525443,-1136100
M1097,Prusinovice-Dolní odomče,2,NA,258,-524611,-1148218
M1098,Prusy-Niva u Prus,3,TRUE,220,-530474,-1142409
M1099,Prutzendorf-Martelbreite,2,TRUE,431,-662292,-1201225
M1100,Prutzendorf-Prutzenberg,2,TRUE,433,-662078,-1200498
M1101,Přáslavice u Olomouce-Díly pod dědinou,2,NA,280,-538577,-1123198
M1102,Přáslavice u Olomouce-Na širokém,1,NA,310,-536765,-1124018
M1103,Přáslavice u Olomouce-Padělky,3,NA,300,-537547,-1123891
M1104,Předmostí-Díly,2,NA,221,-536393,-1137428
M1105,Předmostí-Malé Předmostí,1,NA,224,-535616,-1136874
M1106,Předmostí-Široký,1,NA,224,-536022,-1136785
M1107,Přemyslovice-Nad rybníkem,2,NA,388,-566581,-1123653
M1108,Přeskače-Výhon,2,NA,366,-637235,-1176863
M1109,Přílepy u Holešova-Hynčina,3,TRUE,285,-523247,-1154863
M1110,Příložany-Příložanské padělky,2,FALSE,473,-646901,-1166082
M1111,Přísnotice-Za Humny,2,FALSE,180,-599696,-1181698
M1112,Příštpo-Hodavy,3,TRUE,433,-649555,-1170933
M1113,Příštpo-Markovský,3,TRUE,463,-648642,-1167194
M1114,Příštpo-U žabíka,3,TRUE,456,-649552,-1167183
M1115,Příštpo-Zamrzlík,2,TRUE,452,-648010.4755,-1167302.337
M1116,Přítluky-Fraumühle,2,NA,162,-589440,-1201999
M1117,Přítluky-Obecní pastviny,2,FALSE,164,-591128.4345,-1201742.614
M1118,Ptení-Dvorek Kolonie,2,TRUE,345,-569958,-1125990
M1119,Ptení-Tabule,2,NA,315,-569250,-1126799
M1120,Ptení-V dobka,2,NA,226,-568940,-1128093
M1121,Pulkau-Haselparz,2,TRUE,298,-659098,-1207386
M1122,Pulkau-Scheiben,2,TRUE,330,-660775,-1208709
M1123,Pulkava-Kozlének,2,NA,356,-565575,-1143059
M1124,Pulkava-Obrova noha,1,NA,378,-564117,-1143129
M1125,Pustiměř-Na rovinách,2,NA,280,-564486,-1149087
M1126,Pustiměř-obec,2,NA,280,-566175,-1149565
M1127,Pustiměř-Pod Grety,3,NA,276,-565740,-1150158
M1128,Rácovice-Kopec,3,TRUE,472,-666632,-1172754
M1129,Rácovice-U mlýna,2,NA,466,-667279,-1172894
M1130,Rácovice-U železniční zastávky,3,TRUE,478,-667222,-1172094
M1131,Račice u Hrotovic-U hájků,3,TRUE,426,-641160,-1165540
M1132,Radošovce-Diely,2,FALSE,276,-552922,-1214036
M1133,Radošovce-Vieska,2,NA,234,-553944,-1213860
M1135,Radslavice u Vyškova-Niva,2,NA,325,-567930,-1149549
M1136,Radslavice u Vyškova-Pod dědinou,2,NA,300,-568140,-1150512
M1137,Radslavice u Vyškova-Zelená hora,2,NA,339,-567646,-1149364
M1138,Radslavičky-Vinohrádky,3,NA,375,-568726,-1149373
M1139,Rafing-Beim Bründl,3,TRUE,336,-660986,-1208754
M1140,Rajhrad-Matlaška,1,FALSE,207,-599878.797,-1172948.504
M1141,Rajhrad-Pod hraničkami,1,FALSE,236,-601586,-1172658
M1142,Rajhradice-Na předním,1,FALSE,190,-596990,-1172348
M1143,Rajhradice-Stráně nad Habřinou,2,FALSE,212,-597755,-1171356
M1144,Rašovice u Bučovic-Za malým mostkem,2,TRUE,252,-575110,-1170444
M1145,Reinthal-,3,FALSE,172,-586710,-1217866
M1146,Rešice-Hradisko,2,TRUE,344,-633441,-1173989
M1147,Rešice-Pod vilou,2,FALSE,299,-631732,-1173337
M1148,Rešice-Zaječné zahrady,2,TRUE,327,-632596,-1173694
M1149,Retz-Stadtfeld,3,NA,236,-650205,-1204297
M1150,Ringelsdorf-Große Herrschaftswiese,1,TRUE,152,-583064,-1230210
M1151,Ringelsdorf-Große Herrschaftswiese,1,TRUE,152,-582982,-1230907
M1152,Ringelsdorf-Kuse,2,TRUE,151,-583740,-1231500
M1153,Ringelsdorf-Langfeld,1,TRUE,150,-583478,-1233043
M1154,Rokytná-Malé a Velké Hradisko,3,NA,250,-620635,-1172781
M1155,Rokytná-Na brdcích,2,TRUE,312,-620502,-1173946
M1156,Rokytná-Obora,3,TRUE,230,-620867,-1172577
M1157,Rosice u Brna-Brusy,1,FALSE,345,-615678,-1159341
M1158,Rouchovany-intravilán,1,FALSE,353,-636000,-1170516
M1159,Rouchovany-Ouvary,3,TRUE,343,-634734,-1170558
M1160,Rouchovany-silnice do Hrotovic,3,TRUE,382,-636761,-1168723
M1161,Rousínov u Vyškova-autobusové nádraží,1,FALSE,237,-577979,-1162020
M1162,Rousínov u Vyškova-Přední lány,2,FALSE,269,-578521,-1163342
M1163,Rousínov u Vyškova-Tyršova,2,TRUE,240,-578300,-1161758
M1164,Rozdrojovice-Čtvrtky,2,TRUE,289,-603437,-1154167
M1165,Rozdrojovice-U kříže,2,TRUE,307,-604363,-1153941
M1166,Rudimov-Paličky,3,NA,330,-511875,-1183081
M1168,Rybníček-U Rybného potoka,2,NA,240,-549508,-1102848
M1169,Rybníky na Moravě-Čtvrtky,2,FALSE,250,-623451,-1176837
M1170,Rybníky na Moravě-Díly,2,FALSE,271,-623828,-1176394
M1171,Rybníky na Moravě-Pipele,3,TRUE,301,-625284,-1175176
M1172,"Rymice-Holoubky,  Za olším",3,TRUE,212,-529228,-1151914
M1173,Rymice-Vrchní blání,2,FALSE,220,-528005,-1150705
M1174,Řeckovice-Filkukova,2,FALSE,295,-600456,-1153528
M1175,Řečkovice-Duhová,1,FALSE,293,-600059,-1154725
M1176,Řečkovice-Kořískova,2,FALSE,247,-599173,-1155607
M1177,Řepčín-Horní nivy,2,NA,250,-550332,-1120232
M1178,Řepčín-Pod hřbitovem,2,NA,234,-549100,-1120399
M1179,Řícany u Brna-Díly od Rosic,3,TRUE,345,-613089,-1157511
M1180,Sebranice u Boskovic-Zadní pola,3,FALSE,359,-596619,-1127903
M1181,Sedlec u Náměště nad Oslavou-hrad,2,TRUE,354,-630197,-1160396
M1182,Selešovice-Pod rozdíly,1,NA,202,-542841,-1159712
M1183,Seloutky-Bouzovce,2,NA,278,-562627,-1136639
M1184,Seloutky-Kozinec,NA,NA,294,-562846,-1137330
M1185,Seloutky-obec,NA,NA,255,-562401,-1137216
M1186,Seloutky-Rozumky,2,NA,280,-562575,-1136219
M1187,Seloutky-U planičky,2,FALSE,274,-562710,-1136885
M1188,Senica-Čapková roľa,2,TRUE,220,-547466,-1222665
M1189,Senica-Diely k vinohradom,2,FALSE,210,-547688,-1222582
M1190,Senica-Diely za cintorínom,2,TRUE,243,-545916,-1222835
M1191,Senica-jižně od liehovaru,2,TRUE,200,-548353,-1227334
M1193,Senica-pri Dolných Surovinach,2,TRUE,210,-549009,-1226432
M1194,Senica-Sedlička,2,FALSE,206,-548766,-1222637
M1195,Senica-Sotina-Čapkova roľa,3,TRUE,204,-548284,-1222821
M1196,Senica-Sotinská ul.,2,TRUE,202,-548217,-1222637
M1197,Senica-Železničná ul.,3,TRUE,200,-550101,-1223947
M1198,Senice na Hané-Loucká hora,2,NA,255,-559250,-1117745
M1199,Senice na Hané-Loučanské,2,TRUE,237,-558323,-1118041
M1200,Senička-Křéb,3,NA,300,-560618,-1116150
M1201,Senička-Na záhumení,2,NA,266,-560753,-1115360
M1202,Senička-Panské,3,NA,294,-561692,-1116078
M1203,Senorady-Na hradiskách,2,TRUE,387,-625123,-1164493
M1204,Senorady-Podhání,2,TRUE,322,-624773,-1166330
M1205,Senorady-Rozběhlo,2,TRUE,336,-625851,-1165629
M1206,Senorady-Zadní nivky,3,TRUE,363,-625211,-1164772
M1207,Sentice-Sokolí,3,TRUE,316,-608653,-1146495
M1208,Schletz-Kirchfeld,1,NA,240,-615063,-1227138
M1209,Schletz-Kurze Ried,3,FALSE,286,-616014,-1229163
M1210,Schletz-Sturmfleck,1,FALSE,264,-616940,-1228383
M1211,Siebenhirten-dům č. 135,3,NA,232,-610304,-1224958
M1212,Sierndorf an der March-Schanzenfeld,3,TRUE,149,-584990,-1237972
M1213,Sierndorf an der March-Unteres Feld,3,TRUE,149,-584905,-1239091
M1214,Silůvky-Tikovská hora,2,TRUE,333,-608610,-1170642
M1215,Sivice-Nebosady,2,TRUE,295,-585735,-1160942
M1216,Sivice-Rejdy,2,TRUE,288,-585978,-1161057
M1217,Sivice-Záhumení,3,TRUE,298,-585788,-1160947
M1218,Skalice u Znojma-V chobotech,3,TRUE,259,-629938,-1181974
M1219,Skalice u Znojma-Za hájkem pod kopcem,3,TRUE,254,-629685,-1182965
M1220,Skalka u Kyjova-Újezdy,2,FALSE,237,-556365,-1182697
M1221,Skoronice-Přední díly,2,TRUE,204,-561957,-1188287
M1222,Skrbeň-Hradisko,2,NA,225,-552287,-1115030
M1223,Skrbeň-U křepelky,2,FALSE,234,-552987,-1117013
M1224,Skryje nad Jihlavou-Jahodnice,3,TRUE,394,-632931,-1167904
M1225,Slatina u Jevišovic-Padělky,3,TRUE,341,-643540,-1176694
M1226,Slatina-Stránská skála,1,FALSE,299,-592795,-1162312
M1227,Slatina-Švédské šance,1,NA,240,-593595,-1163839
M1228,Slatina-Švédské valy,2,NA,246,-593787,-1164295
M1229,Slatinice na Hané-Na Stráži,2,NA,284,-558946,-1123123
M1230,Slatinice na Hané-Pasuňk,2,NA,330,-559689,-1124318
M1231,Slatinice na Hané-Vinohrádky,2,NA,300,-559457,-1123784
M1232,Slatinky-Boří,3,NA,360,-560089,-1125821
M1233,Slatinky-Dlouhé,2,NA,270,-558641,-1126080
M1234,Slatinky-Močilky,2,FALSE,280,-559262,-1125372
M1235,Slatinky-Nad Ostichovcem,3,NA,391,-560456,-1126114
M1236,Slatinky-Pod hájem,3,NA,320,-559488,-1124717
M1237,Slatinky-Varhany,3,NA,390,-560090,-1125813
M1238,Slatinky-Za humny,2,NA,290,-559010,-1124956
M1239,Slavice-Achtele,2,TRUE,497,-652033,-1156861
M1240,Slavíkovice u Jemnice-Brýle,2,NA,461,-670497,-1174411
M1241,Slavíkovice u Jemnice-Na ostancích,2,TRUE,443,-670508,-1174382
M1242,Slavkov u Brna-Na Obůrkách,3,NA,210,-578239,-1167867
M1243,Slavkov u Uherského Brodu-Podluža,3,TRUE,286,-527958,-1194453
M1244,Slavonín-Arbesova,1,NA,220,-548499,-1123794
M1245,Slavonín-Horní lán,1,FALSE,226,-548690,-1123527
M1246,Slavonín-Pod Vlachovým,2,NA,325,-549265,-1123468
M1247,Slavonín-U hvězdárny,2,NA,255,-549674,-1124676
M1248,Slavonín-U statku,2,NA,263,-550462,-1122505
M1249,Slavonín-Za Křenkovým,2,FALSE,210,-548195,-1123889
M1250,Slížany-mezi dvorem Oborou a lesem Přehýkem,3,TRUE,300,-552008,-1159692
M1251,Služín-Nad zahradami,2,NA,254,-562344,-1125805
M1252,Služín-Za hliníky,2,NA,250,-563320,-1125262
M1253,Smrdáky-Hrachovište,2,TRUE,232,-552818,-1219061
M1254,Smrdáky-Kraciny,2,TRUE,230,-552816,-1219240
M1255,Smržice-Prostřední záolešní,2,NA,230,-559588,-1131668
M1256,Smržice-Přední u cihelny,2,NA,229,-558571,-1129674
M1257,Smržice-Rybník,2,NA,224,-558089,-1131955
M1258,Smržice-Šamanovská,2,NA,228,-558394,-1129895
M1259,Smržice-Šimanov,3,NA,260,-556854,-1129768
M1260,Smržice-Trávníky u ostrova,2,NA,224,-558565,-1131347
M1261,Smržice-Záolešní u mostu,2,NA,230,-559338,-1131835
M1262,Sněhotice-Za Familií,NA,NA,300,-564004,-1144980
M1263,Spytihněv-Němeča,2,NA,190,-533681,-1172235
M1264,Staré Brno-Nové sady,1,FALSE,200,-598370,-1161621
M1265,Staré Hvězdlice-Klín,3,TRUE,445,-562426,-1162180
M1266,Staré Město u Uherského Hradiště-Baťův průplav,3,FALSE,180,-538034,-1180373
M1267,Staré Město u Uherského Hradiště-Čertůj Kút,2,NA,180,-539540,-1180591
M1268,Staré Město u Uherského Hradiště-Špitálky,3,FALSE,180,-539149,-1180379
M1269,Staré Město u Uherského Hradiště-Zadní Kruhy,2,NA,178,-541008,-1181617
M1270,Starovičky-Velké padělky,2,FALSE,199,-589764,-1194545
M1271,Stařechovice–Kalvy,2,TRUE,268,-560892,-1127214
M1272,Stavenice-Na flecích,2,NA,312,-563604,-1098377
M1273,Steinebrunn-Hechtenteich,2,TRUE,220,-599576,-1212542
M1274,Stichovice-Kříž u Zlechova,2,TRUE,298,-564493,-1133155
M1275,Stichovice-Přehrada,2,NA,284,-564378,-1133342
M1276,Stillfried-Auhagen am Roshusberg,2,TRUE,183,-590312,-1250266
M1277,Strachotice-Pod silnicí,2,TRUE,210,-635258,-1199946
M1278,Strachotín-štěrkovna,2,NA,166,-597064,-1194648
M1279,Stránice-nám. Míru,2,FALSE,290,-599963,-1159759
M1280,Střelice u Brna-Chromky,2,TRUE,272,-604747,-1165395
M1281,Střelice u Brna-Líchy nad Bobravou,2,TRUE,302,-608675,-1165640
M1282,Střelice u Brna-Líchy u palouku,2,TRUE,348,-608511,-1163729
M1283,Střelice u Brna-Padělky,1,FALSE,267,-604738,-1164954
M1284,Střelice u Brna-Prostřední trať,1,FALSE,283,-605614,-1164447
M1285,Střelice u Brna-škola,1,FALSE,287,-607055,-1164774
M1286,Střelice u Jevišovic-Bukovina,3,FALSE,337,-644068,-1177263
M1287,Střelice u Jevišovic-Klobouček,2,FALSE,383,-644905,-1174824
M1288,Střelice u Jevišovic-Na Okroukách,2,TRUE,342,-645715,-1176714
M1289,Střelice u Jevišovic-Sklep,3,FALSE,334,-644884,-1177896
M1290,Střelice u Jevišovic-Starý zámek,2,FALSE,354,-645423,-1178298
M1291,Střelice u Jevišovic-Zádušky,3,FALSE,319,-644989,-1178289
M1292,Stříbrnice u Uherského Hradiště-U sv. Jána,3,TRUE,300,-548024,-1179945
M1293,Sudice u Boskovic-Na vrších,2,FALSE,387,-590705.7708,-1124026.958
M1294,Sudice u Boskovic-Vejštice,2,FALSE,393,-589227,-1126349
M1295,Sudoměřice-Horní chmelnice,2,FALSE,167,-555610,-1200777
M1296,Suchohrad-Jednotky,3,TRUE,148,-588155,-1248510
M1297,Suchohrdly u Znojma-Starý zámek,1,FALSE,295,-637444,-1189711
M1298,Suchohrdly u Znojma-U Červeného Dvora,2,FALSE,312,-639608,-1192584
M1299,Sušice u Přerova-Dílnice,2,NA,234,-526630,-1134815
M1300,Sušice u Uherského Hradiště-Kočovy,3,NA,226,-538401,-1175581
M1301,Svinošice-U břeží,2,TRUE,395,-598528.5824,-1145025.186
M1302,Svitávka-Hradisko,1,FALSE,386,-594905.7356,-1125977.154
M1303,Syrovice-Klínky,2,FALSE,241,-602144,-1172840
M1304,Syrovice-Malé pole,3,TRUE,245,-604863,-1172304
M1305,Šakvice-Štěpničky,2,FALSE,170,-594624.2323,-1195785.372
M1306,Šardice-Areál Ústředního zásobníku,2,FALSE,185,-568904.3844,-1190629.708
M1307,Šardice-intavilán,2,FALSE,184,-570335,-1189546
M1308,Šardice-Na pískách,2,FALSE,186,-568494,-1191150
M1309,Šardice-Šinogrova pískovna,2,NA,190,-568436,-1191195
M1310,Šatov-Cihelna,2,TRUE,242,-645364,-1201302
M1311,Šebetov-U Mořicova dvora,3,TRUE,437,-586024.0568,-1121481.811
M1312,Šebkovice-Holeček,2,TRUE,449,-655572.0035,-1162136.996
M1313,Šebkovice-U Újezdského mlýna,2,TRUE,462,-655899.765,-1160970.855
M1314,Šišma - východně od obce,3,NA,385,-523905,-1138332
M1315,Šišma-Amerika,2,TRUE,320,-524699,-1136628
M1316,Šišma-Domovina,2,TRUE,286,-524196,-1137801
M1317,Šišma-Domovina II,NA,TRUE,305,-524411,-1137522
M1318,Šitbořice-Pod Líchama,2,TRUE,247,-586874,-1183539
M1319,Šlapanice u Brna-Brněnská pole,1,FALSE,250,-590493,-1164903
M1320,Šlapanice u Brna-Dílky,2,FALSE,266,-589743,-1163850
M1321,Šlapanice u Brna-Na Puštoře,2,TRUE,233,-590413.5969,-1163892.772
M1322,Šlapanice u Brna-Nad zámkem,3,FALSE,258,-590398.6618,-1164397.838
M1323,Štěpánovice u Jaroměřic nad Rokytnou-Niva,2,FALSE,458,-651225.3257,-1161687.405
M1324,Štěpánovice u Jaroměřic nad Rokytnou-okolo Vacenovického potoka,3,TRUE,456,-652767.7381,-1161872.797
M1325,Štěpánovice u Jaroměřic nad Rokytnou-za dvorem,3,TRUE,452,-651523,-1162622
M1326,Štítary na Moravě-U Helenina dvora,2,TRUE,467,-659753,-1182949
M1327,Štýřice-Polní,1,FALSE,204,-599087,-1161776
M1328,Štýřice-Vídeňská ul.,1,FALSE,208,-599263,-1161849
M1329,Šumice u Uherského Brodu-U jezer,3,NA,244,-518730,-1186037
M1330,Šumná-Na nivě,2,TRUE,483,-655716,-1185002
M1331,Šumvald-rybník,2,NA,250,-554437,-1095356
M1332,Tasov nad Veličkou-Mezi potoky,3,TRUE,208,-541605,-1199449
M1333,Tasov nad Veličkou-Pod Radošovem,3,NA,212,-541280,-1198393
M1334,Telnice u Brna-cihelna,3,FALSE,206,-590796.7212,-1171457.867
M1335,Telnice u Brna-Nad Krakovcem,2,FALSE,212,-590499.9491,-1171185.543
M1336,Těšetice u Znojma-Ruská,2,FALSE,246,-634836.1711,-1191286.127
M1337,Těšetice u Znojma-Za kostelem,2,FALSE,235,-634428.0106,-1191233.976
M1338,Těšov-Bažantnice,2,NA,214,-522603,-1187363
M1339,Těšov-Losky,2,TRUE,230,-522064,-1187161
M1340,Tetčice-Kříby,3,TRUE,340,-612502,-1161369
M1341,Tetčice-Podhorka,3,TRUE,306,-613351,-1162420
M1342,Thomasl-,2,TRUE,242,-620857,-1232026
M1343,Tišnov-Černohorská ul.,1,FALSE,296,-608857,-1142152
M1344,Tišnov-Wagnerova,1,FALSE,252,-609251,-1143147
M1345,Tištín-Díly od Ivanovic,2,NA,224,-557749,-1151989
M1346,Tlumačov na Moravě-Kopce,2,TRUE,250,-531362,-1159807
M1347,Tlumačov na Moravě-Kráčiny,NA,NA,195,-533450,-1159285
M1348,Tlumačov na Moravě-Slivotín,2,TRUE,215,-532917,-1159083
M1349,Topolany u Vyškova-Padělky za dědinou,2,NA,245,-566007,-1155425
M1350,Topolná-Osičná,3,NA,256,-531126,-1174154
M1351,Tovačov - město,2,NA,205,-546091,-1139235
M1352,Tovačov-cihelna na Hraďouchu,3,NA,205,-546804,-1138193
M1353,Trboušany-V Olších,3,FALSE,220,-610584,-1175533
M1354,Trnávka u Lipníka nad Bečvou-Hyk,2,NA,260,-525179,-1129415
M1355,Trnitá-Dornych,1,FALSE,202,-597698,-1161316
M1356,Trnitá-ul.Trnitá,2,NA,200,-597753,-1161591
M1357,Troubelice-Padělky,2,NA,255,-555252,-1095782
M1358,Troubsko-Bažantnice,1,FALSE,271,-605904,-1162236
M1359,Troubsko-Za silnicí,2,FALSE,297,-605576,-1161983
M1360,Trstěnice u Moravského Krumlova-Kleštěnec,3,TRUE,294,-630619.21,-1179419.175
M1361,Tršice-Nad dolním mlýnem,2,TRUE,271,-535643,-1129393
M1362,Tršice-Padělky,2,NA,290,-535432,-1126906
M1363,Tršice-Za hruškou,3,NA,270,-536054,-1128914
M1364,Třebelovice-Lovětice,2,TRUE,459,-667647.125,-1173303.917
M1365,Třebelovice-Nádavky,3,TRUE,465,-668349,-1172826
M1366,Třebelovice-Palovce,2,TRUE,458,-667317,-1173246
M1367,Třebětice-Koleno,2,NA,212,-528832,-1154512
M1368,Tučapy-Nad horkami,2,NA,340,-546959,-1182566
M1369,Tulešice-Za zahradou,2,FALSE,300,-629193,-1174498
M1370,Turovice-Díly za vodou,NA,NA,238,-525479,-1141868
M1371,Tvarožná-Pod kopci,2,FALSE,250,-587273.0349,-1162571.731
M1372,Tvarožná-Santon,2,NA,265,-587118,-1162933
M1373,Tvarožná-U Sofra,2,FALSE,276,-585533,-1163754
M1374,Tvarožná-Vinohrady,2,TRUE,296,-587016.6042,-1161751.833
M1375,Tvarožná-Záhumení,3,FALSE,269,-586174,-1162041
M1376,Tvořihráz-Louky,1,FALSE,207,-634476,-1187025
M1377,Tvořihráz-Pod sedleckými,3,TRUE,271,-636954.8024,-1188426.665
M1378,Tvořihráz-U lisovny,3,TRUE,226,-635962,-1187269
M1379,Uherčice u Hustopečí-Prostřední nad silnicí,2,FALSE,214,-596587.4429,-1186869.187
M1380,Uherský Brod-Katovka,2,NA,220,-525392,-1188194
M1381,Uherský Brod-Kyčkov,2,NA,224,-525905,-1187856
M1382,Uherský Brod-Náklady,3,NA,328,-524506,-1185004
M1383,Uhřice u Boskovic-kravín JZD,3,NA,395,-584595,-1117372
M1384,Újezd u Mohelnice-intravilán,3,NA,284,-570133,-1100131
M1385,Újezd u Mohelnice-Na širokých,2,NA,300,-570232,-1100876
M1386,Újezd u Mohelnice-severní okraj vsi,3,TRUE,280,-570008,-1099982
M1387,Újezd u Mohelnice-U Horních Krčem,3,TRUE,285,-569796,-1100226
M1388,Újezd u Uničova-K Žerotínu,2,NA,235,-550562,-1104305
M1389,Újezdec u Luhačovic-Kopánky,2,TRUE,230,-520918,-1186911
M1390,Újezdec u Luhačovic-Lány,2,TRUE,240,-521365,-1186839
M1391,Únanov-Padělky,2,TRUE,284,-639763.5683,-1189369.565
M1392,Únanov-Polodíly,2,FALSE,298,-639831.2963,-1188548.348
M1393,Unčovice-Kříby,1,NA,230,-557281,-1111846
M1394,Uničov-Mezi silnicemi,2,NA,234,-556252,-1100060
M1395,Uničov-Šibeniční vrch,2,NA,240,-555864,-1100970
M1396,Uničov-U kravína,1,NA,234,-555324,-1101779
M1397,Uničov-Za drahou,2,NA,239,-555632,-1099079
M1399,Untermixnitz-Droschelsau,2,TRUE,451,-658046,-1203032
M1400,Untermixnitz-Hungerfeld,2,TRUE,442,-658675,-1202793
M1401,Untermixnitz-Lißen,2,TRUE,434,-660097,-1203286
M1402,Unterthürnau-Heide,2,TRUE,410,-672428,-1187208
M1403,Určice-Dlouhé Kluče,NA,NA,319,-562580,-1138607
M1404,Určice-Golštýn-Charbovec,NA,NA,300,-562414,-1138228
M1405,Určice-Hájové,2,NA,310,-562794,-1139024
M1406,Určice-Horní Golštýn,3,NA,290,-562407,-1138239
M1407,Určice-Klementky,NA,TRUE,342,-563121,-1138621
M1408,Určice-Kopaniny,NA,TRUE,342,-562991,-1139113
M1409,Určice-Kumberky,3,NA,290,-562804,-1137755
M1410,Určice-Nivky,NA,NA,275,-562168,-1138215
M1411,Určice-Sedliska,NA,FALSE,265,-561513,-1138902
M1412,Určice-Záhumení,3,NA,260,-561909,-1137823
M1413,Určice-Zelená zmola,NA,NA,331,-562832,-1138852
M1414,Úsov-město-Na úsovském,2,NA,270,-563673,-1097972
M1415,Úsov-město-Okroužky,2,TRUE,340,-560595,-1097386
M1416,Úsov-město-Ovčár,2,TRUE,288,-562328,-1097943
M1417,Úsov-město-Pod Křížovou horou,3,TRUE,302,-561834,-1097423
M1418,Ústín-Nad Spálencem,3,NA,230,-554833,-1122398
M1419,Vacanovice-Zápotočí,2,TRUE,275,-537786,-1127406
M1420,Vacenovice-Polodíly,3,TRUE,463,-652934,-1162188
M1421,Vacenovice-U studně,3,FALSE,456,-653159,-1162566
M1422,Vanovice-Boří,3,NA,520,-590639,-1119219
M1423,Vanovice-Nad rozpadlou,2,FALSE,448,-590133,-1120028
M1424,Vážany u Uherského Hradiště-Padělky u Divoků,1,NA,356,-548509,-1183317
M1425,Vedrovice-Draždík,2,TRUE,281,-616999,-1177556
M1426,Vedrovice-Široká u lesa/Za dvorem,1,FALSE,257,-617678,-1178501
M1427,Vedrovice-U kostela,2,FALSE,263,-617102.1854,-1178039.901
M1428,Vedrovice-Vanecká,2,FALSE,282,-616607,-1177599
M1429,Vedrovice-Za sádkem,1,FALSE,255,-617636,-1178103
M1430,Velatice-Padělky,2,FALSE,267,-587737,-1161221
M1431,Velatice-Prostřední velikonoce,1,FALSE,274,-587930.3532,-1161778.92
M1432,Velatice-Velatické vrchy,2,TRUE,289,-587231.2548,-1160496.928
M1433,Velehrad-Rákoš,2,TRUE,223,-542671,-1175384
M1434,Velešovice-Padělky,2,FALSE,260,-580333,-1164121
M1435,Velešovice-Půllány za mlýnem,1,FALSE,232,-581087.9994,-1163505.617
M1436,Velká Bystřice-obec,1,NA,246,-539476,-1122173
M1437,Velká Bystřice-Přední trávníky,2,NA,238,-540907,-1122641
M1438,Velké Bílovice-Zimarky,2,FALSE,248,-581068,-1197932
M1439,Velké Hostěrádky-Klouč,1,FALSE,242,-582465,-1179477
M1440,Velké Hostěrádky-Skřípov,1,FALSE,232,-580476,-1178933
M1441,Velké Němčice-Nová Ves,3,TRUE,197,-594036,-1185925
M1442,Velké Opatovice 2,3,NA,380,-587610,-1114973
