hydro_kde,id
0.0010209842585027218,M1376
7.581479148939252e-4,M1377
0.0010401541600003838,M1378
0.0010494982125237584,M1379
0.0010477672331035137,M1380
0.0010477672331035137,M1381
0.001395304244942963,M1382
0.0013370944652706385,M1383
0.0014840216608718038,M1384
0.0014123614722241957,M1385
0.0014840216608718038,M1386
0.0014365947572514415,M1387
0.0012494391994550824,M1388
0.0014361700741574168,M1389
0.001428072340786457,M1390
8.925108122639358e-4,M1391
8.925108122639358e-4,M1392
0.0011246101930737495,M1393
0.0012207138740147154,M1394
0.0012136573204770684,M1395
0.0012136573204770684,M1396
0.0012242421507835388,M1397
0.0011254871496930718,M1399
0.0011254871496930718,M1400
0.0011218232102692127,M1401
0.0017294870146239798,M1402
0.0010849282145500184,M1403
0.0010363220237195492,M1404
0.0011845676926895976,M1405
0.0010363220237195492,M1406
0.0011703067769606907,M1407
0.0011845676926895976,M1408
0.0011417849455028772,M1409
0.0010363220237195492,M1410
9.568603709340096e-4,M1411
9.491985547356308e-4,M1412
0.0011845676926895976,M1413
0.0014322621282190084,M1414
9.733300345639387e-4,M1415
0.001179346116259694,M1416
9.932195534929633e-4,M1417
8.512582280673087e-4,M1418
0.001110086077824235,M1419
8.218237198889256e-4,M1420
8.218237198889256e-4,M1421
8.400906420623263e-4,M1422
9.9756452254951e-4,M1423
8.7463523959741e-4,M1424
3.357994428370148e-4,M1425
3.357994428370148e-4,M1426
3.357994428370148e-4,M1427
2.766790081902097e-4,M1428
3.357994428370148e-4,M1429
8.101520943455398e-4,M1430
8.101520943455398e-4,M1431
8.918173843994737e-4,M1432
9.987218072637916e-4,M1433
8.147964254021645e-4,M1434
7.965842572351297e-4,M1435
0.0012426298344507813,M1436
9.441404254175723e-4,M1437
6.053041045864423e-4,M1438
7.432606459284822e-4,M1439
5.084092845208943e-4,M1440
7.383975316770375e-4,M1441
9.475954575464129e-4,M1442
9.475954575464129e-4,M1443
8.957237587310374e-4,M1444
0.0015627604443579912,M1445
0.00104460958391428,M1446
0.0010542514113088448,M1447
0.0014708566013723612,M1448
0.0014665234678735335,M1449
8.982552487092713e-4,M1450
9.884333703666925e-4,M1451
0.0016155310440808535,M1452
0.0012289555743336678,M1453
9.109986713156104e-4,M1454
0.0014045125572010875,M1455
7.26326135918498e-4,M1456
0.0016274312511086464,M1457
0.0016274312511086464,M1458
0.0013494154748817284,M1459
0.0012591732665896416,M1460
0.0014469040324911475,M1461
0.0014469040324911475,M1462
9.511351236142218e-4,M1463
0.00105959246866405,M1464
0.0010122634703293443,M1465
0.0010122634703293443,M1466
9.747453344364961e-4,M1467
0.0011861942475661635,M1468
0.001210633316077292,M1469
0.0012718359551702936,M1470
0.0010811688844114542,M1471
0.0014589647762477398,M1472
9.97115857899189e-4,M1473
9.741556132212281e-4,M1474
0.0010077644838020205,M1475
6.551868282258511e-4,M1476
6.39595091342926e-4,M1477
9.744731360115111e-4,M1478
9.744731360115111e-4,M1479
0.0011252535041421652,M1480
6.121290207374841e-4,M1481
5.587103660218418e-4,M1482
0.0012269208673387766,M1483
0.0013568004748473566,M1484
0.0011137769712756078,M1485
0.0010047557298094034,M1486
0.0011238172883167863,M1487
0.0011238172883167863,M1488
8.218237198889256e-4,M1489
9.170492800573508e-4,M1490
9.117991430684924e-4,M1491
0.0012003271840512753,M1492
0.0012003271840512753,M1493
0.0012003271840512753,M1494
0.0012003271840512753,M1495
0.0016754977017020185,M1496
0.001699627609923482,M1497
0.0015878056874498725,M1498
9.810758056119084e-4,M1499
8.204509310113887e-4,M1500
0.0010040176566690207,M1501
8.23335605673492e-4,M1502
8.204509310113887e-4,M1503
8.46664363052696e-4,M1504
0.0013286254834383726,M1505
5.058877674552301e-4,M1506
9.0267447133859e-4,M1507
6.566850934177637e-4,M1508
0.0010037231259047985,M1509
0.0010975949699059129,M1510
8.641505264677107e-4,M1511
0.001005055964924395,M1512
9.971344067404668e-4,M1513
9.335509967058897e-4,M1514
0.001034177280962467,M1515
0.0010343782836571337,M1516
0.0016488946275785565,M1517
0.0016488946275785565,M1518
9.184013664101561e-4,M1519
0.0013021689373999834,M1520
0.0013021689373999834,M1521
0.0010971222072839737,M1522
0.0013021689373999834,M1523
9.488922194577753e-4,M1524
9.579835459589958e-4,M1525
0.0012667564442381263,M1526
9.555862828468283e-4,M1527
0.0014433726901188493,M1528
0.0016119915526360273,M1529
0.0016119915526360273,M1530
0.0011724004289135337,M1531
9.326229337602854e-4,M1532
9.729133453220129e-4,M1533
0.0014489067640776436,M1534
0.0015844610752537847,M1535
8.650573785416782e-4,M1536
0.0012710371520370245,M1537
0.0014295557048171759,M1538
0.0012544129276648164,M1539
9.916784707456826e-4,M1540
0.0010864521143957972,M1541
0.0011309824185445905,M1542
0.0011053131505226095,M1543
0.0010581605602055788,M1544
0.0010581605602055788,M1545
0.0010581605602055788,M1546
9.360528783872724e-4,M1547
9.34657563144962e-4,M1548
9.34657563144962e-4,M1549
0.0010539746144786477,M1550
0.0011169183999300003,M1551
0.0019595835668345294,M1552
0.001707017538137734,M1553
0.0016749888891354203,M1554
0.0017710748361423612,M1555
8.206452087809643e-4,M1556
7.614712230861187e-4,M1557
7.384950295090675e-4,M1558
8.328005981942018e-4,M1559
0.0014989807968959212,M1560
0.0014989807968959212,M1561
0.0012565430176133912,M1562
0.0012186189414933324,M1563
0.0011408694554120302,M1564
0.0010047180112451315,M1565
0.0013741179136559367,M1566
0.0010312090162187815,M1567
8.247343163626889e-4,M1568
8.767726249061525e-4,M1569
7.987151620909572e-4,M1570
0.001309092273004353,M1571
0.001309092273004353,M1572
6.975553114898503e-4,M1573
0.00065206579165533185,M1574
0.0011684518540278077,M1575
0.0010499472652251522,M1576
6.365106673911214e-4,M1577
6.365106673911214e-4,M1578
6.365106673911214e-4,M1579
7.185567325601975e-4,M1580
0.0012800461845472455,M1581
0.001631300081498921,M1582
9.8129129037261e-4,M1583
7.514820899814367e-4,M1584
9.445084724575281e-4,M1585
